bids,brand,category,character,condition,era,franchise,gender,item_num,price,quantity_sold,sell_date,size,title,toy_type,year
1,Hasbro,Military & Adventure,Cobra Viper - Version 1,Used,,GI Joe,,163895125924,20.0,1,"Oct 13, 2019",,Vintage 1986 G.I. Joe Cobra Viper Action Figure - 100% Complete,Action Figure,1986
25,ToyBiz,Comic Book Heroes,,Used,,,,153674711950,46.99,1,"Oct 13, 2019",,ToyBiz 1st Appearances MU2 action figure LOT! Spider-Girl Wild Thing America,Action Figure,
0,Hasbro,"TV, Movie & Video Games",Darth Vader,New,,Star Wars,,113404814497,14.5,11,,3in.,Star Wars Black Series DARTH VADER and Sabine Wren Titanium Helmets 3,Helmet,
7,Hasbro,Military & Adventure,Cobra Commander,Used,,GI Joe,,254381370936,10.5,1,"Oct 13, 2019",,Vintage GI Joe ARAH Low light  Action Figure Torso - 1986 Hasbro,Action Figure,1986
0,Hot Toys,"TV, Movie & Video Games",Darth Maul,New,,Star Wars,,323913681722,399.99,1,"Oct 13, 2019",1/6th Scale,Hot Toys Star Wars: Phantom Menace DARTH MAUL w/ SPEEDER 1/6th Scale Figure DX17,Action Figure,2019
6,Funko,"TV, Movie & Video Games",,New,2002-Now,Funko Pop,,233363927103,8.0,1,"Oct 13, 2019",Small,Funko - Pop Games: Pokémon - Squirtle Brand New In Box,Action Figure,2017
0,Figures Toy Company,Comic Book Heroes,,New,2002-Now,DC Universe,,233242913558,36.98,21,,8in.,DC Comics Retro 8 Inch Action Figure Series: Black Canary,Action Figure,2017
10,Takara,Transformers & Robots,Wheeljack,Used,2002-Now,Transformers,,163895117458,66.0,1,"Oct 13, 2019",,Takara Transformers Masterpiece MP-20+ Wheeljack authentic/anim,Action Figure,2012
2,LJN,"TV, Movie & Video Games",,Used,,,,123926313673,7.26,1,"Oct 13, 2019",8in.,"Vintage 1970's THE ROOKIES SWAT EMERGENCY 8"" Action Figure Doll LJN ",Action Figure,1970
0,Kidrobot,Designer & Urban Vinyl,,New,2002-Now,God Of War,,143408476201,24.95,1,,3 in.,10 Sealed Boxes - God of War Kidrobot Vinyl Mini Figure Lot of 10 - New,Action Figure,2018
7,Mattel,"TV, Movie & Video Games",scareglow,Used,1980-2001,Masters of the Universe,,264490046206,96.0,1,"Oct 13, 2019",6in.,Scare Glow scareglow masters of the universe motu vintage toy figure 80s toys,Action Figure,1987
0,Hasbro,Transformers & Robots,Astrotrain,Used,1980-2001,Transformers,,202786222190,17.1,1,"Oct 13, 2019",,Astrotrain - 1985 Vintage Hasbro G1 Transformers Action Figure Space Shuttle,Action Figure,1985
1,Mattel,Comic Book Heroes,Superman,Used,,Justice League,,233367729935,8.0,1,"Oct 13, 2019",,Left Arm Onslaught BAF Marvel Legends Action Figure Avengers X-men Whip Lash,Action Figure,
0,Transformers,Transformers & Robots,,New,,,,174058676636,10.39,4,,,Transformers Toys Generations War for Cybertron Siege Micromaster Wfc-S18 Sou...,,
5,Gentle Giant - Kenner,"TV, Movie & Video Games",Power Droid,Used,,Star Wars,,274041020876,91.0,1,"Oct 13, 2019","12"" (scale, figure is shorter)","Star Wars Jumbo POWER DROID Gentle Giant Kenner Vintage 12"" Action Figure Loose",Action Figure - Jumbo Vintage Style,2013
0,Bandai,Anime & Manga,,Used,,Gundam,,174042597658,13.99,1,"Oct 13, 2019",,Bandai Gundam Mobile Suit Msia Lot,Action Figure,
0,ori toys,Military & Adventure,,Used,,acid rain,,254387158975,99.99,1,"Oct 13, 2019",3.75in.,ACID RAIN 1/18 Scale Figure BUCKS TEAM BOB by Ori Toy Complete in Box,Action Figure,
0,McFarlane Toys,"TV, Movie & Video Games",,New,,The Walking Dead,,293231433066,10.0,1,"Oct 13, 2019",5in.,McFarlane Toys AMC The Walking Dead Morgan Series 8 Action Figure,Action Figure,
0,Hasbro,Comic Book Heroes,Gambit,New,,X-Men,,382940747817,18.99,13,"Oct 13, 2019",6in.,2019 Marvel Legends X-Men Gambit BAF Caliban Series In Hand,Action Figure,2019
0,Hasbro,Comic Book Heroes,,Used,,Marvel Universe,,283626784986,8.54,1,"Oct 13, 2019",3.75in.,Marvel Universe 3.75 figure Sunfire complete & excellent,Action Figure,
4,Marvel,Comic Book Heroes,Thor,Used,,Marvel Universe,,223694856740,140.5,1,"Oct 13, 2019",12in.,Sideshow Collectibles Thor Exclusive 1/6 Figure Sixth Scale Marvel Comics Statue,Action Figure,
0,TBLeague,Military & Adventure,,New,,,,362753090209,8.99,2,,,Cleopatra Queen of Egypt - Female Bare Hands - 1/6 Scale TBLeague Action Figure,,
19,Mego,"TV, Movie & Video Games",,Used,Pre-1980,,,233361981216,52.99,1,"Oct 13, 2019",8in.,"Rare Vintage 1974 Mego Corp 8"" Action Figure's Made Hong Kong Lot - NO RESERVE!",Action Figure,1974
0,,"Japanese, Anime",,New,,,,332974942540,19.89,179,,,Anime Dragon Ball Z Blue Super Saiyan Broly/Broli Action Figure & DIY LED Lamps,,
0,Funko,"TV, Movie & Video Games",,New,,,,282706767366,43.99,76,,,"Evolve Funko Legacy 6"" Action Figure Goliath",,
0,Square Enix,"TV, Movie & Video Games",,New,,Nier,,323766075135,78.0,1,"Oct 13, 2019",6in.,Official Square Enix Nier Automata 2B & Machine Lifeform Bring Arts Figure,Action Figure,
0,Funko,Anime & Manga,,New,,,,283557134916,6.0,10,,Does Not Apply,Funko Pop Animation: Rocky & Bullwinkle™ - Boris Badenov Vinyl Figure #33464,Does Not Apply,
0,Funko,Anime & Manga,,New,,,,392373586236,6.0,7,,Does Not Apply,Funko Pop Animation: Rocky & Bullwinkle™ - Natasha Vinyl Figure Item #33462,Does Not Apply,
0,Funko,Anime & Manga,,New,,,,372753093334,6.05,5,,Does Not Apply,Funko Pop Animation: Rocky & Bullwinkle™ - Fearless Leader Vinyl Figure #33465,Does Not Apply,
0,Funko,Anime & Manga,,New,,,,372676670367,6.05,11,,Does Not Apply,Funko Pop Animation: Rocky & Bullwinkle™ - Rocky Vinyl Figure Item #33461,Does Not Apply,
0,Funko,Anime & Manga,,New,,,,283493909468,7.25,14,,Does Not Apply,Funko Pop Animation: Rocky & Bullwinkle™ - Bullwinkle V,Does Not Apply,
0,Ownest,"TV, Movie & Video Games",,New,,,,302879298298,1.78,1540,,,"Keychain Funko Pocket Pop! Baby Groot, Giant, Dead Pool Vinyl Spider Iron Man #1",Action Figure,2018
0,Hasbro,"TV, Movie & Video Games",Darth Vader,New,2019,Star Wars,,333291165617,22.99,40,,,STAR WARS Darth Vader Retro Prototype Target 2019 SDCC EXCLUSIVE Multicolor Toy,Action Figure,2019
0,Hasbro,Transformers & Robots,Sunspot,New,,Transformers,,163819500868,19.99,1,"Oct 13, 2019",,TRANSFORMERS Hunt for the Decepticon HFTD Sunspot 2010 Scout Class Stealth Jet,Action Figure,2010
6,Hasbro,Military & Adventure,Cobra Commander,Used,,GI Joe,,254381373262,4.51,1,"Oct 13, 2019",,Vintage GI Joe ARAH Tripwire actio,Action Figure,1983
0,JusToys,Sports,Kane,Used,,,,264442603706,7.95,1,"Oct 13, 2019",,WWF JusToys Bend-Ems Series 8 Kane Action Figure.,Action Figure,1998
7,Hasbro,Military & Adventure,,Used,,GI Joe,,143401526581,87.66,1,"Oct 13, 2019",12in.,Vintage 1970 Hasbro GI Joe Adventure Team Talking Commander Talks Great - NICE!,Action Figure,1970
0,Unbranded,Transformers & Robots,Optimus Prime,New,1980-2001,Transformers,,401918180224,26.99,4,,3.75in.,Transformers G1 OPTIMUS PRIME Re-issue Toy Figure Collection SET MISB Brand NEW,Action Figure,2015
0,Marvel Legends,Comic Book Heroes,Avengers,New,2002-Now,Marvel Universe,,254387997917,140.0,2,"Oct 13, 2019",6in.,Marvel Legends Avengers Endgame Wave 3 Set Bro Thor BaF In Stock Dinged Boxes,Action Figure,
1,Hasbro,Comic Book Heroes,Wendigo,New,2002-Now,Incredible Hulk,,401913152718,100.0,1,"Oct 13, 2019",6in.,marvel legends wendigo fin fang foom,Action Figure,2007
13,Hasbro,Military & Adventure,,New,,GI Joe,,312794436436,112.5,1,"Oct 13, 2019",12in.,"GI Joe Friendship VII 12"" Astronaut & Capsule Hasbro FAO Schwartz Exclusive",Action Figure,
0,Mego,Comic Book Heroes,,New,2002-Now,,,163837758478,39.99,2,"Oct 13, 2019",8in.,Headless Horseman Mego 8 inch ACTION FIGURE Horror wave 7 IN STOCK & SHIPPING  ,Action Figure,2019
0,Hasbro,Military & Adventure,,Used,,,,372556036775,2.69,64,,,Lot 20 Accessory For GI JOE Cobra G.I. JOE 3.75'' Action Figure star wars toy ,,
0,EPIC GAMES,"TV, Movie & Video Games",DJ,New,,Fortnite,,223703414576,45.0,1,"Oct 13, 2019",,Fortnite Battle Royale Collection: DJ Yonder Calamity Dire Giddy up Rare Variant,Action Figure,
0,Action,Military & Adventure,Soldier,New,,GI Joe,,133200249053,49.99,1,"Oct 13, 2019",12in.,GI JOE 40TH ANNIVERSARY TIMELESS COLLECTION ACTION SOLDIER 5th IN A SERIES ,Action Figure,2004
6,Marvel,Comic Book Heroes,,New,,Marvel Universe,,264490049701,36.0,1,"Oct 13, 2019",,Marvel Legends Captain America: Civil War 6-inch Figure 3-Pack,,
8,Neka (National Entertainment Collectibles Association),"TV, Movie & Video Games",,New,,Godzilla,,113915246437,61.0,1,"Oct 13, 2019",,NECA Reactor Glow Godzilla Glows In The Dark Action Figure ,,
0,Mattel,Comic Book Heroes,Steve Trevor's Shotgun Weapon ONLY,Used,2002-Now,Wonder Woman,,223561362738,6.0,2,"Oct 13, 2019",For 6 Inch Figure,"DC Multiverse Wonder Woman ""Steve Trevor"" Shotgun Weapon For 6"" Custom Fodder ",Action Figure Weapon Accessory Portion ONLY,2016
1,ToyBiz,"TV, Movie & Video Games",Samwise Gamgee,New,,Lord of the Rings,,323939964132,4.8,1,"Oct 13, 2019",8in.,LORD OF THE RINGS FELLOWSHIP SAMWISE GAMGEE FIGURE NEW FACTORY SEALED,Action Figure,2001
0,Transformers,Transformers & Robots,,New,2002-Now,Transformers,,323838362119,19.99,58,,,Transformers Toys Studio Series 40 Deluxe Transformers: Bumblebee Shatter Figure,Action Figure,
0,X Toys,Music,,New,,,,132523538393,79.95,1,"Oct 13, 2019",7in.,"Elvis Presley - Blue Hawaii action figure with stand and light 7"" by X Toys NIB",Action Figure,2000
0,Hasbro,Military & Adventure,,Used,,GI Joe,,303313310392,5.99,1,"Oct 13, 2019",3.75in.,"Hasbro 3.75"" G.I. GI Joe Zartan's Brother Zandar (V1) 1986 Incomplete",Action Figure,
1,Marvel,Comic Book Heroes,Jean Grey,New,,,,323940601894,25.0,1,"Oct 13, 2019",,Cyclops and Jean Grey Marvel 3.75 action figures,Action Figure,
0,Hasbro,"TV, Movie & Video Games",,New,,Star Wars,,333205403134,48.99,3,,6in.," Star Wars 6"" Black Series Order 66 Clone Trooper 442 Siege Battalion Loose",Action Figure,2017
0,Mattel,"TV, Movie & Video Games",He-Man,Used,1980-2001,Masters of the Universe,,183993758428,15.0,1,"Oct 13, 2019",,Mattel Masters of the Universe MOTU vintage Stonedar Action Figure 80s Toy,Action Figure,1988
2,Hasbro,Transformers & Robots,Optimus Prime,Used,,Transformers,,193144350131,9.5,1,"Oct 13, 2019",,Transformers Animated class Optimus Prime and Megatron by Hasbro ,Action Figure,
0,Star Wars,"TV, Movie & Video Games",Emperor Palpatine,New,2002-Now,Star Wars,,163889678068,72.99,1,"Oct 13, 2019",6in.,Star Wars Black Series Emperor Palpatine Deluxe Figure Throne Amazon In Hand,Action Figure,2019
5,Panosh Place,Transformers & Robots,,Used,,,,163894886607,5.5,1,"Oct 13, 2019",,Vintage Lot 1984 Panosh Place WEP Voltron action Figures Pilot Hunk & Lance,Action Figure,1984
0,JAKKS,Sports,,Used,,,,123873781401,16.96,1,"Oct 13, 2019",,MIP JAKKS 1998 SHOTGUN SATURDAY DOUBLE J BILLY GUNN WRESTLING FIGURE WWF WWE,Action Figure,
3,Hasbro,"TV, Movie & Video Games",,Used,,Ghostbusters,,223697607189,15.5,1,"Oct 13, 2019",,Random Lot Of Vintage 80's 90's Ghostbuster Action Figures & Helicopter  ,Action Figure,
1,Super7,"TV, Movie & Video Games",TOXIE,New,,TOXIC AVENGER,,223695079420,13.13,1,"Oct 13, 2019",,REACTION THE TOXIC AVENGER ACTION FIGURE SUPER 7 HORROR B MOVIE GROSS NEW JERSEY,Action Figure,
0,Unbranded,"TV, Movie & Video Games",Godzilla - KING OF MONSTERS 2019 MOVIE,New,,Godzilla,,303178370985,17.68,179,,,KING OF THE MONSTERS GIANT SIZE 18cm GODZILLA ACTION FIGURE COLLECTIBLE AC,Action Figure,2014
1,Hasbro Toys,Comic Book Heroes,Captain America,New,,Captain America,,223697607448,11.99,1,"Oct 13, 2019",3.75in.,Marvel Universe Captain America Action Figure 3.75 SD1 70 Years | New - Open Box,Action Figure,
1,Unbranded,Designer & Urban Vinyl,,New,2002-Now,SpongeBob SquarePants,,183985062201,22.95,1,"Oct 13, 2019",4in.,"Jason Freeny NICKELODEON 4"" PATRICK CHASE Hidden Dissectibles Spongebob",Action Figure,
0,Hasbro,Military & Adventure,Joe,New,,GI Joe,,383202397036,23.0,1,"Oct 13, 2019",,GI Joe The Adventures of GI Joe Trouble At Coyote Crossing,,
1,McFarlane Toys,"TV, Movie & Video Games",Daryl Dixon,New,,The Walking Dead,,153677301569,15.99,1,"Oct 13, 2019",5in.,McFarlane AMC The Walking Dead DARYL Dixon with Custom Bike NEW!!,Action Figure,
3,Mattel,Other Action Figures,,Used,,,,323916803240,22.72,1,"Oct 13, 2019",6in.,"Vintage 1985 She-ra Princess of Power ""Bow""",Action Figure,1985
0,Marvel Legends,Comic Book Heroes,Pyro,Used,,Marvel Universe,,113884812737,17.99,1,"Oct 13, 2019",,Marvel Legends X-Men Pyro from BAF Onslaught Series 2006 Toy Biz rare,Action Figure,2006
0,Mego,"TV, Movie & Video Games",,Used,Pre-1980,Sonny and Cher,,173845702285,59.99,1,"Oct 13, 2019",12in.,70's MEGO B&W SALESMAN SAMPLE PHOTO PRINT LOT OF 6 SONNY AND CHER DRESSING ROOM ,Action Figure,
0,Hasbro,"TV, Movie & Video Games",assault tank commander,Used,,Star Wars,,372801667154,14.99,7,,"3.75""","STAR WARS the vintage collection ASSAULT TANK COMMANDER 3.75"" Rogue One VC148",Action Figure,
0,Boss Fight Studio,Military & Adventure,Medusa,Used,,Vitruvian HACKS,,193078125309,1.5,62,,4in.,Boss Fight Studios Vitruvian HACKS - Aged Steel Accessories A & B Series 1,Action Figure,2019
0,Boss Fight Studio,Military & Adventure,Gladiator,Used,,Vitruvian HACKS,,192890332564,1.5,269,,4in.,Boss Fight Studios Vitruvian HACKS - GLADIATOR accessories - YOU PICK THE PARTS,Action Figure,2019
0,JAKKS Pacific,"TV, Movie & Video Games",Gravity Suit Samus,Used,2002-Now,Metroid,,264485663529,6.99,1,"Oct 13, 2019",4in.,World Of Nintendo Metroid Gravity Suit Samus 4 Inch Action Figure Jakks OPEN,Action Figure,2015
4,Kenner,"TV, Movie & Video Games",The Terminator,New,1980-2001,Terminator 2,,254381184156,10.0,1,"Oct 13, 2019","13""",NIB Vintage 1991 Kenner The Ultimate Terminator 2 Talking Light Up Action Figure,Action Figure,1991
0,Select Toys,Transformers & Robots,,Used,1980s,,,274011850446,5.99,1,"Oct 13, 2019",,Vintage Imperial Convert-A-Plan,Action Figure,1984
0,Playmates Toys,"TV, Movie & Video Games",Robotic Foot Soldier,New,1980-2001,Teenage Mutant Ninja Turtles,,362780511249,50.0,1,"Oct 13, 2019",5in.,1994 Playmates TMNT Mutant Ninja Turtles Robotic FOOT SOLDIER NEW With Cards,Action Figure,1994
2,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,312794323857,71.5,1,"Oct 13, 2019",3.75in.,Star wars hasbro 3.75 jedi comic pack. EU clone wars master tra saa,Action Figure,
2,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,312794323851,75.0,1,"Oct 13, 2019",3.75in.,Star wars hasbro 3.75 jedi comic pack. EU clone wars master tholme,Action Figure,
0,Unbranded,Comic Book Heroes,,New,,Marvel Universe,,273730888292,16.19,172,,6 inch scale,"US! Spider-Man: Into the Spider-Verse 6"" Miles Morales Action Figure Spiderman",Action Figure,2018
2,Mattel,Other Action Figures,,Used,,,,323916811340,26.0,1,"Oct 13, 2019",6in.,"Vintage 1985 She-ra Princess of Power ""Frosta""",Action Figure,1985
0,,Comic Book Heroes,,Used,,,,391030189555,7.99,215,,,Marvel Universe Infinite Series 2015 Big Time Spider Man Loose Action Figure,Action Figure,2014
0,Hasbro,Transformers & Robots,,New,2002-Now,Ghostbusters,,254270167384,59.9,37,,,IN STOCK Transformers Ghostbusters Ectotron Ecto-1 ACTION FIGURE,Action Figure,2019
0,Hasbro,Transformers & Robots,Chop Shop,Used,1980-2001,Transformers,,143388108984,77.18,1,"Oct 13, 2019",,Chop Shop ~ 100% Complete 1985 Vintage G1 Transformers Action Figure W MANUAL,Action Figure,1985
1,JAKKS Pacific,Sports,,New,2002-Now,WWE,,312794324295,14.95,1,"Oct 13, 2019",,Jakks Pacific WWE Ruthless Aggression Series 37 Katie Lea Burchill Figure,Action Figure,
0,PHICEN,Military & Adventure,,New,,,,303262885598,79.99,3,,"12""",TB League Phicen Super Flexible Male 1/6 Boxed Figure PL2018-M35,Action Figure,2018
0,TYS cosplay,"TV, Movie & Video Games",Vegeta,New,2002-Now,,,223428971182,118.74,2,,1/6 Scale,TYS cosplay 1/6 Dragonball Super Saiyan Vegeta Head & Accessories Action Figure ,Action Figure,2018
1,Mattel,Other Action Figures,,Used,,,,323916813827,25.0,1,"Oct 13, 2019",6in.,"Vintage 1985 She-ra Princess of Power ""Glimmer""",Action Figure,1985
0,Funko,Anime & Manga,,New,,,,372795170220,10.3,1,,Does Not Apply,Funko Pop Animation: Missing Link™ - Mr. Link Vinyl Figure Item #39978,Does Not Apply,
0,unbranded,Comic Book Heroes,,New,,Batman,,183251927766,13.19,238,,7in.,"Super Heroes Batman Justice League PVC Action Figure Toys 7"" 18cm Loose",Figure,
14,Marvel Legends,Comic Book Heroes,,Used,2002-Now,Fantastic Four,,303308098249,19.49,1,"Oct 13, 2019",6in.,marvel legends dr. doom loose toybiz action figure fantastic four ,Action Figure,
0,Unbranded,Other Action Figures,,New,,,,391613265581,9.99,220,,,█ 30mm Resin Kingdom Death Pinup Warrior of the Sun Unpainted Unbuild WH045,Action Figure,
0,Unbranded,Other Action Figures,,New,,,,371779971086,9.99,430,,,█ 30mm Resin Kingdom Death Cleric Unpainted Unbuild WH040,Action Figure,
1,Mattel,Other Action Figures,,Used,,,,323916812480,25.0,1,"Oct 13, 2019",6in.,"Vintage 1985 She-ra Princess of Power ""Castaspella""",Action Figure,1985
1,McFarlane Toys,"TV, Movie & Video Games",Spartan Jorge,Used,2002-Now,Halo,,163899627371,2.0,1,"Oct 13, 2019",5.25in.,"Halo Reach Series 1 Spartan JORGE Noble Five 5.75"" Action Figure McFarlane 2010",Action Figure,2010
0,Hasbro,Transformers & Robots,Cybershark,Used,1980-2001,Transformers,,193098695304,24.95,1,"Oct 13, 2019",,TRANSFORMERS Beast Wars Transmetals 2 CYBERSHARK Mega Class,Action Figure,1998
0,NECA,"TV, Movie & Video Games",Raphael,New,2002-Now,Teenage Mutant Ninja Turtles,,273920868618,108.99,34,,16in.,Teenage Mutant Ninja Turtles - 1/4 Scale Action Figure - Disguised Raphael NECA,Action Figure,2018
0,Mattel,Comic Book Heroes,Spoiler,Used,2002-Now,DC Universe,,333335044647,9.95,1,"Oct 13, 2019",6in.,DC Multiverse Spoiler with Lex Luthor Collect & Connect Action Figure,Action Figure,2018
0,MEGO - LION ROCK - GLOBO,"TV, Movie & Video Games",Military Soldiers,Used,Pre-1980,Military Heroes,,254106050412,14.5,1,"Oct 13, 2019",7in.,LION ROCK - Mego WAR HEROES of WORLD WAR II Belt holster pistol parts lot,Action Figure,1970's
0,,Comic Book Heroes,,Used,,,,132666609044,19.99,38,,,"Marvel Legends Uncanny X-Force Deadpool Hascon Exclusive 6"" Loose Action Figure",,
0,Hot Toys,"TV, Movie & Video Games",Batman,Used,,Batman,,133098926560,145.0,1,"Oct 13, 2019",1/6,Hot Toys MMS236 1/6 Batman Armory Alfred Pennyworth Action Figure only,Action Figure,2014
0,Unbranded,"TV, Movie & Video Games",,New,,Indiana Jones,,163904317026,1.99,3,,2in.,Micheal Jacson Elvis Presley Indiana Jones House of Paper Mini Figure TV Movie,Action Figure,
0,Bandai,"TV, Movie & Video Games",White Ranger,New,,Power Rangers,,153662072072,15.5,1,"Oct 13, 2019",,BOX DAMAGE Bandai Power Rangers Dino Thunder BAF Legacy Collection White Ranger,Action Figure,2018
0,,"TV, Movie & Video Games",,Used,,Teenage Mutant Ninja Turtles,,323772161005,20.0,1,"Oct 13, 2019",,"2012  Viacom TMNT Micheal Angelo Large 11"" Teenage Mutant Ninja Turtle  Figure",Action Figure,2012
0,Playmates Toys,"TV, Movie & Video Games",Raphael,Used,2002-Now,Teenage Mutant Ninja Turtles,,123804703578,18.99,1,"Oct 13, 2019",10in.,Teenage Mutant Ninja Turtle Raphael 10 inch Action Figure Posable Doll Large,Action Figure,
0,Marvel Legends,Comic Book Heroes,Silver Surfer,New,,Fantastic Four,,113922802983,48.0,1,"Oct 13, 2019",6in.,Marvel Legends THE SILVER SURFER 6 inch Action Figure New Walgreens Exclusive,Action Figure,
2,Toynami,Comic Book Heroes,OOKLA,Used,,Thundarr the Barbarian,,143404144962,34.0,1,"Oct 13, 2019",6in.,Toynami Thundarr the Barbarian figure -  loose - 1970’s & 1980’ s Cartoon,Action Figure,2001
0,Hasbro,Transformers & Robots,Powerdive,Used,,Transformers,,193155731330,40.0,1,"Oct 13, 2019",,TRANSFORMERS Generation 2 1994 Rotor Force Autobot MANTA RAY 100% Complete G2,Action Figure,1994
5,Hasbro,Transformers & Robots,Primus,Used,,Transformers,,193144342769,20.5,1,"Oct 13, 2019",,Hasbro Transformers Cybertron Supreme Class Primus good condition,Action Figure,
0,Schleich,Other Action Figures,,New,,,,192862904215,14.99,1,"Oct 13, 2019",,Marvel Classic Iron Man Diorama Collectible Figure #08      ,,
0,Hasbro,"TV, Movie & Video Games",Sith Trooper,New,2002-Now,Star Wars,,163895353623,44.99,1,"Oct 13, 2019",6in.,"STAR WARS BLACK SERIES 6"" inch CARBONIZED SITH TROOPER FIGURE Amazon exclusive",Action Figure,2019
0,Hasbro,"TV, Movie & Video Games",Kylo Ren,New,,Star Wars,,383193853025,29.95,1,"Oct 13, 2019",6in.,"IN HAND Star Wars The Black Series 6"" First Edition Supreme Leader Kylo Ren 2019",Action Figure,2019
1,JAKKS Pacific,Sports,The Ultimate Warrior,New,2002-Now,WWE,,174064020931,24.99,1,"Oct 13, 2019",7in.,MOC Jakks WWE Classic Superstars Heartbreak Kid  Shawn Michaels Series 1 RARE,Action Figure,2004
0,Hasbro,Military & Adventure,Storm Shadow,New,,GI Joe,,202761031235,14.36,1,"Oct 13, 2019",4in.,GI Joe Retaliation Storm Shadow New 2011 Action Figure with Working Zip Line,Action Figure,2011
0,DC Direct,Comic Book Heroes,Death,Used,,Sandman,,193142952674,9.99,1,"Oct 13, 2019",,DC Direct DEATH Action Figure 1999 Neil Gaiman VERTIGO DC COMICS,Action Figure,1999
