,bids,brand,category,character,condition,era,franchise,gender,price,quantity_sold,sell_date,size,title,toy_type,year,format
6794,0,Mego,"TV, Movie & Video Games",,Used,,Planet of the Apes,,52.49,1,"Oct 11, 2019",8in.,"Vintage Mego Planet of the Apes General Urko Ursus 8"" Type 2 Action Figure",Action Figures,,BIN
6795,1,ToyBiz,Comic Book Heroes,Alpha Flight,Used,1980-2001,Marvel,,40.0,1,"Oct 11, 2019",,Marvel Toybiz Alpha Flight figures set 1998,Action Figure,1998,Auction
6796,1,Hasbro,"TV, Movie & Video Games",Snowtrooper,Used,,Star Wars,,12.99,1,"Oct 11, 2019",2.5in.,"2006 Hasbro Star Wars Unleashed Imperial Snowtroopers Battle Pack 2.5"" Figures.",Action Figure,2006,Auction
6797,0,Bandai,"TV, Movie & Video Games",,New,,WWE,,59.99,3,"Oct 11, 2019",,S.H. Figuarts Kane Glenn Thomas Jacobs WWE WWF Action Figure USA IN STOCK,Action Figure,,BIN
6798,0,Mattel,Sports,Undertaker,New,2002-Now,WWE,,36.99,1,"Oct 11, 2019",7in.,"2019 WWE Elite Collection GHOSTBUSTERS SERIES ""THE UNDERTAKER""",Action Figure,2019,BIN
6799,1,Hasbro,"TV, Movie & Video Games",Spider-Man,New,2002-Now,Marvel Universe,,0.99,1,"Oct 11, 2019",3.75in.,"Marvel Universe: SPIDER-MAN 3.75"" Action Figure! (2011, Hasbro) Spiderman",Action Figure,2008,Auction
6800,28,Bandai,"TV, Movie & Video Games",Megazord,Used,1980-2001,Power Rangers,,76.0,1,"Oct 11, 2019",9in.,Power Rangers Lightspeed Rescue Deluxe Megazord from Bandai,Action Figure,,Auction
6801,1,Kidrobot,Designer & Urban Vinyl,Spike,New,2002-Now,,,9.99,1,"Oct 11, 2019",3in.,"Kidrobot BFFs Series 2 Chester & Phillipe, brand new!",Action Figure,,Auction
6802,0,Hasbro,Transformers & Robots,Warpath,New,1980-2001,Transformers,,18.99,1,"Oct 11, 2019",,TRANSFORMERS G1 REISSUE WARPATH WALMART EXCLUSIVE! New Condition Sealed,Action Figure,2019,BIN
6803,3,DC Collectibles,Comic Book Heroes,Batman,Used,,Batman,,12.5,1,"Oct 11, 2019",6in.,Ra's al Ghul Arkham City Action Figure Batman Video Game  DC Direct Collectibles,Action Figure,,Auction
6804,1,Mattel Toys,Sports,,New,,,,9.0,1,"Oct 11, 2019",,NEW WWE Elite NXT Takeover Alexander Rusev Action Figure,Action Figure,,Auction
6805,1,Kidrobot,Designer & Urban Vinyl,Spike,New,2002-Now,,,9.99,1,"Oct 11, 2019",3in.,Kidrobot BFFs Series 2 Chuck & Johnny Brand new!,Action Figure,,Auction
6806,10,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,7.5,1,"Oct 11, 2019",,Star Wars The Clone Wars Aurra Sing,Action Figure,2009,Auction
6807,1,Palisades,"TV, Movie & Video Games",Mr Horse,New,2002-Now,Ren & Stimpy,,25.0,1,"Oct 11, 2019","7""",Ren & Stimpy Mr Horse 2004 Figure Palisades,Action Figure,2004,Auction
6808,1,Kidrobot,Designer & Urban Vinyl,Spike,New,2002-Now,,,9.99,1,"Oct 11, 2019",3in.,"Kidrobot BFFs Series 2 Big T & Little C & Barry, brand new!",Action Figure,,Auction
6809,7,Hasbro,Military & Adventure,Storm,Used,,GI Joe,,11.19,1,"Oct 11, 2019",,1991 GI Joe Talking Battle Commanders Overkill Action Figure,Action Figure,1991,Auction
6810,1,Mego,"TV, Movie & Video Games",,Used,,,,6.99,1,"Oct 11, 2019",,Lot Of 2 Vintage Mego Paco Action figures ,Action Figure,,Auction
6811,0,Marvel Toys,"TV, Movie & Video Games",Phalanx,New,1980-2001,X-Men,,9.95,1,"Oct 11, 2019","5"" Scale",PHALANX X-Men Generation X Toy Biz action figure NIP,Action Figure,1995,BIN
6812,0,Hasbro,Military & Adventure,Japanese Soldier,Used,,GI Joe,,34.9,1,"Oct 11, 2019",12in.,1/6 WWII JAPANESE OFFICER,Action Figure,,BIN
6813,0,Diamond Select,"TV, Movie & Video Games",,New,,Ghostbusters,,44.99,1,"Oct 11, 2019",,DIAMOND SELECT - REAL GHOSTBUSTERS SCARED MR STAY-PUFT NYCC 2019 Exclusive BIN,Action Figure,2019,BIN
6814,0,Marvel,Comic Book Heroes,,Used,,X-Men,,5.0,1,"Oct 11, 2019",,1998 Marvel Comics X-Men Sabertooth Action Figure ,Action Figure,1998,BIN
6815,0,Funko,"TV, Movie & Video Games",,New,,ThunderCats,,15.0,1,"Oct 11, 2019",4in.,FUNKO VINYL THUNDERCATS PANTHRO AND CHEETARA 4 INCH FIGURES TWO PACK,Action Figure,,BIN
6816,6,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,22.5,1,"Oct 11, 2019",,Star Wars Legacy Collection Padme Amidala,Action Figure,2009,Auction
6817,0,Kenner,"TV, Movie & Video Games",Yoda,Used,,Star Wars,,139.99,1,"Oct 11, 2019",3.75in.,Vintage 1980 Kenner Star Wars Figure No COO Yoda POTF Kader Brown Snake Cane,Action Figure,1980,BIN
6818,0,Hasbro,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,49.99,62,"Oct 11, 2019",3.75in.,"HASBRO RETRO STAR WARS 3.75"" DARTH VADER PROTOTYPE EDITION EXCLUSIVE SDCC 2019",Action Figure,2019,BIN
6819,3,Marvel Legends,Comic Book Heroes,Dagger,Used,,X-Men,,11.5,1,"Oct 11, 2019",,Marvel Legends Dagger Action Figure loose,Action Figure,,Auction
6820,0,Hasbro,"TV, Movie & Video Games",CLONE TROOPER 41st ELITE CORPS,Used,2002-Now,Star Wars Clone Wars,,29.99,1,"Oct 11, 2019",3.75in.,STAR WARS Clone Trooper 41st Elite Corps Green Clone Wars Lot,Action Figure,2009,BIN
6821,0,Hasbro,"TV, Movie & Video Games",Clone Trooper,Used,2002-Now,Scout Trooper,,17.5,1,"Oct 11, 2019",3.75in.,Star Wars The Clone Wars Scout Speeder Bike Clone Troopers Grey With Guns x2,Action Figure,2009,BIN
6822,0,Bandai,"TV, Movie & Video Games",,Used,2002-Now,Power Rangers,,74.8,1,"Oct 11, 2019",,Power Rangers Dino Thunder Abaranger DX Killer Oh Megazord Bandai Japan,Action Figure,2003,BIN
6823,1,Mego,"TV, Movie & Video Games",Hutch,Used,Pre-1980,Starsky & Hutch,,12.99,1,"Oct 11, 2019","8""","Vintage Mego Starsky and Hutch 8"" Action Figure Hutch Doll Action Figure ",Action Figure,1976,Auction
6824,0,Mattel,Sports,Cody Rhodes,Used,2002-Now,WWE,,5.5,1,"Oct 11, 2019",,Jack Swagger Mattel Basic Series 36 Figure WWE WWF,Action Figure,2006,BIN
6825,1,Hasbro,Transformers & Robots,Cosmos,Used,1980-2001,Transformers,,10.0,1,"Oct 11, 2019",,Cosmos Mini 1985 Vintage Hasbro G1 Transformers,Action Figure Loose Complete,1985,Auction
6826,0,HDα,"TV, Movie & Video Games",Gokaiger,Used,,Super Sentai,,15.0,1,"Oct 11, 2019",4in.,Bandai Hyper Detail Alpha Kaizoku Sentai Gokaiger Gokai Green Collectible Figure,Action Figure,2011,BIN
6827,0,Mezco,Comic Book Heroes,Johann Krauss,Used,2002-Now,HELLBOY,,30.0,1,"Oct 11, 2019",7in.,Hellboy 2: The Golden Army Johann Krauss Action Figure - Original / Complete!!,Action Figure,,BIN
6828,0,Hasbro,"TV, Movie & Video Games",Two Bad,Used,1980-2001,Masters of the Universe (MOTU),,13.95,1,"Oct 11, 2019",,Two Bad 100% Complete Basics Original Series Heman MOTU,Action Figure Loose Complete,1985,BIN
6829,18,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,16.5,1,"Oct 11, 2019",,Star Wars Legacy Collection Ak-Rev,Action Figure,2009,Auction
6830,0,Kenner,"TV, Movie & Video Games",Sandtrooper,New,1980-2001,Star Wars,,9.99,1,"Oct 11, 2019",3.75in.,1997 Kenner Star Wars Power of the Force Dewback and Sandtrooper NIB Sealed,Action Figure,1997,BIN
6831,8,DC Comics,Comic Book Heroes,,New,new,Marvel Universe,,5.5,1,"Oct 11, 2019",3.75inch,New Marvel Universe 3.75inch Blue Deadpool loose figure X-Men Super Hero #F3,Action Figure,,Auction
6832,1,DC Collectibles,Comic Book Heroes,Booster Gold,Used,,Justice League,,9.95,1,"Oct 11, 2019",,DC Universe Classics DCUC Booster Gold action figure loose,Action Figure,,Auction
6833,0,Character Options,"TV, Movie & Video Games",Doctor Who,Used,,Doctor Who,,6.0,1,"Oct 11, 2019","5""",Doctor Who: 11TH Doctor Regeneration Action figure  PINSTRIPE SUIT- Matt Smith,Action Figure,,BIN
6834,1,BeeLine Creative Inc,"TV, Movie & Video Games",,New,,Anchorman,,12.99,1,"Oct 11, 2019",13in.,"Anchorman Ron Burgundy The Legend Of Ron Burgundy 13"" Talking Figure New In Box ",Action Figure,2013,Auction
6835,0,McFarlane Toys,"TV, Movie & Video Games",Scythe-Meister,New,1980-2001,Tortured Souls,,49.49,1,"Oct 11, 2019",12in.,"Tortured Souls Scythe-Meister 12"" Figure 2002 McFarlane Toys MISB Limitied Ed.",Action Figure,2002,BIN
6836,0,Hasbro,Comic Book Heroes,Iron Man,New,2002-Now,The Avengers,,24.99,2,"Oct 11, 2019",6in.,"Marvel Legends IRON MAN MARK 50 L 6"" Figure Studios Avengers Infinity War Target",Action Figure,2018,BIN
6837,0,Kenner or Lili Ledy,"TV, Movie & Video Games",Bib Fortuna,Used,1980-2001,Star Wars,,10.0,1,"Oct 11, 2019",,Vintage Star Wars Bib Fortuna action figure 1983 with coat and belt COO Taiwan,Action Figure,1983,BIN
6838,0,GI JOE Hasbro,Military & Adventure,Stalker,Used,,GI Joe,,19.99,1,"Oct 11, 2019",3 3/4 inch,GI JOE Sgt Stalker v9 25th Anniversary 100% Complete File Card,Action Figure,2007,BIN
6839,6,Transformers,Transformers & Robots,Bumblebee,New,,Transformers,,15.5,1,"Oct 11, 2019",,Transformers Studio Series 18 Deluxe Bumblebee SS18,,,Auction
6840,4,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,15.5,1,"Oct 11, 2019",,Star Wars Legacy Collection Luke Skywalker,Action Figure,2009,Auction
6841,0,Unbranded,"TV, Movie & Video Games",,Used,,Dungeons & Dragons,,25.98,1,"Oct 11, 2019",,Advanced Dungeons & Dragons 2 Kelek Action Figures & Weapons,Action Figure,,BIN
6842,0,McFarlane Toys,Comic Book Heroes,Medieval Spawn,New,,Spawn,,29.99,1,"Oct 11, 2019",,"McFarlane Spawn Classic Series 20 Medieval Spawn III - New, Sealed",Action Figure,,BIN
6843,0,Marvel Legends,Comic Book Heroes,Wolverine,New,2002-Now,X-Men,,27.99,1,"Oct 11, 2019",6in.,Marvel Legends X-Men Days of Future Past Wolverine From The Amazon Sentinel Set ,Action Figure,,BIN
6844,0,Hasbro,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,18.99,1,"Oct 11, 2019",6in.,"Star Wars Black Series #34 - 6"" DARTH REVAN Mint in Box!",Action Figure,,BIN
6845,0,Bandai,Anime & Manga,,New,,Armor Girls Project,,84.99,5,"Oct 11, 2019",,Armor Girls Project Cecilia Alcott Strike Gunner Infinite Stratos Figure Bandai,,,BIN
6846,0,Hasbro,Military & Adventure,,Used,,GI Joe,,22.5,1,"Oct 11, 2019",12in.,VINTAGE G. I.JOE ACTION FIGURE 1964  - SCAR  - HASBRO,Action Figure,1964,BIN
6847,0,Mego,"TV, Movie & Video Games",,Used,Pre-1980,Happy Days,,39.88,1,"Oct 11, 2019","8"" Scale","1976 Mego 8"" Original Action Figure- Happy Days Fonzie/Fonz Winkler ~Complete",Action Figure,1976,BIN
6848,0,Mezco,Comic Book Heroes,Wolverine,New,,Marvel Universe,,324.0,1,"Oct 11, 2019",,MEZCO ONE 12 NYCC EXCLUSIVE TIGER STRIPE WOLVERINE  Rare 2017,,2017,BIN
6849,0,ToyBiz,Comic Book Heroes,Ghost Rider,Used,1980-2001,Fantastic Four,,11.95,1,"Oct 11, 2019",5in,GHOST RIDER Animated toybiz JOHNNY BLAZE ii complete toy biz marvel universe,Action Figure,1995,BIN
6850,4,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,6.01,1,"Oct 11, 2019",,Star Wars The Clone Wars IG-86,Action Figure,2009,Auction
6851,0,Bandai,"TV, Movie & Video Games",Red,New,,Power Rangers,,18.0,1,"Oct 11, 2019",5in.,Mighty Morphin Power Rangers The Movie NEW Legacy Red Ranger Figure NIB TRU,Action Figure,,BIN
6852,0,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,18.36,1,"Oct 11, 2019","3.75""",Star Wars: The Clone Wars 2010 FLAMETHROWER CLONE TROOPER (CW26) - Loose,Action Figure,2010,BIN
6853,0,Mattel,Sports,Triple H and Sting,New,2002-Now,,,16.95,7,"Oct 11, 2019",7in.,MATTEL~WWE WRESTLEMANIA~B,Action Figure,2017,BIN
6854,11,Hasbro,"TV, Movie & Video Games",Darth Revan,New,2002-Now,,,46.0,1,"Oct 11, 2019",3.75in.,Star Wars 30th Anniversary 2007 Wave 5 Darth Revan Action Figure ,Action Figure,2007,Auction
6855,0,VINTAGE COLLECTION,"TV, Movie & Video Games",ZORII BLISS  - VC157,New,2002-Now,Star Wars,,15.99,1,"Oct 11, 2019","3.75""",STAR WARS VINTAGE RISE of SKYWALKER: ZORII BLISS  - VC157,Action Figure,2019,BIN
6856,5,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,7.6,1,"Oct 11, 2019",,Star Wars The Clone Wars R3-S6 Goldie,Action Figure,2009,Auction
6857,0,JAKKS Pacific,Sports,,Used,2002-Now,,,20.0,1,"Oct 11, 2019",8in.,Jakks Ufc Georges St Pierre Figure,Action Figure,,BIN
6858,0,Imperial,Animals & Dinosaurs,,Used,Pre-1980,,,19.99,1,"Oct 11, 2019",8in.,Vintage 1979 Imperial Toys Original Dinosaur Red Eyes # 7957,Action Figure,1979,BIN
6859,0,Mattel,Other Action Figures,,New,,WWE,,10.99,1,"Oct 11, 2019","6-7""",Seth Rollins - WWE Series 92 Mattel Toy Wrestling Action Figure,Action Figure,,BIN
6860,0,Hasbro,"TV, Movie & Video Games",Wioslea,New,2002-Now,Star Wars,,34.99,1,"Oct 11, 2019","3.75""",Star Wars Legacy Collection 2008 BD 36 Wioslea Droid Factory R2-L3 Head Leg,Action Figure,2008,BIN
6861,0,Hasbro,Military & Adventure,,New,,GI Joe,,60.0,1,"Oct 11, 2019",,MISS FEAR: SWORD OF THE DRAGON SET - G.I. Joe - DC Comics - Hasbro - NEW!!!,Action Figure,,BIN
6862,0,Bandai,"TV, Movie & Video Games",,Used,1980-2001,Power Rangers,,14.25,1,"Oct 11, 2019",,Sword for TARGET White TigerZord Zord MMPR Power Rangers Weapon Accessory part,Action Figure,,BIN
6863,11,Mattel,"TV, Movie & Video Games",He-Man,New,,Masters of the Universe,,177.5,1,"Oct 11, 2019","4""",Mattel Toys MOTU He-Man Masters of the Universe BLADE rare MOC,Action Figure,1986,Auction
6864,0,McFarlane Toys,Sports,Tom Brady,New,,,,19.99,1,"Oct 11, 2019",3.75in.,TOM BRADY Playmakers McFarlane Toys Action Figure Loose AS IS Football 3.75 inch,Action Figure,,BIN
6865,18,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,20.5,1,"Oct 11, 2019",,Star Wars Legacy Collection Soldat Soldado,Action Figure,2009,Auction
6866,1,Marvel Legends,Comic Book Heroes,Punisher,Used,,avengers,,9.95,1,"Oct 11, 2019",,Marvel Legends Punisher Nemesis Series action figure loose,Action Figure,,Auction
6867,0,Kenner,Sports,,New,1980-2001,,,11.0,1,"Oct 11, 2019",4.5 Ince,Dennis Rodman&Scottie Pippen 1996 Starting Lineup Figures Vintage Chicago Bulls,Action Figure,1996,BIN
6868,0,LJN,Sports,ROWDY RODDY PIPER,Used,1980-2001,WWE,,14.57,1,"Oct 11, 2019",,WWF LJN Wrestling Figures ROWDY RODDY PIPER & SPECIAL DELIVERY JONES Vintage WWE,Action Figure,1984,BIN
6869,0,Mattel,"TV, Movie & Video Games",He-Man,Used,1980-2001,Masters of the Universe,,55.0,1,"Oct 11, 2019",,He Man Masters Of The Universe MotU Horde Trooper Loose Action Figure Vintage 85,Action Figure,1985,BIN
6870,0,Mattel,Sports,,New,,WWE,,25.0,1,"Oct 11, 2019",,WWE Mattel Bella Twins Battle Pack Series Action Figures,Action Figure,,BIN
6871,3,Hasbro,Transformers & Robots,Sideswipe,Used,2002-Now,Transformers,,6.0,1,"Oct 11, 2019",6in.,Transformers Movie Revenge of the Fallen Deluxe Swerve aka Red Sideswipe,Action Figure,,Auction
6872,0,Mattel,Anime & Manga,Swordsman,Used,,Yu-Gi-Oh!,,8.07,1,"Oct 11, 2019",6in.,"1996 KAZUKI TAKAHASHI YU-GI-OH FLAME SWORDSMAN 6"" ACTION FIGURE",Action Figure,1996,BIN
6873,0,McFarlane Toys,Comic Book Heroes,Spawn,Used,,,,8.0,1,"Oct 11, 2019",,McFarlane Spawn the Movie Attack Spawn AKS Action Figure w/Accessories,Action Figure,,BIN
6874,1,Playmates Toys,"TV, Movie & Video Games",Touchdown Donatello,Used,1980-2001,Teenage Mutant Ninja Turtles,,12.99,1,"Oct 11, 2019",,TMNT Vintage 1994 APOLLO 11 TOUCHDOWN DONATELLO Parts Accessories RARE,Action Figure,1994,Auction
6875,0,Hasbro,Transformers & Robots,,New,,,,10.35,1,"Oct 11, 2019",,Transformers RiD Robots In Disguise (2015) Mini-Con Ratbat,,,BIN
6876,0,Hasbro,Military & Adventure,Soldier,New,,GI Joe,,89.99,1,"Oct 11, 2019",12in.,2001 Hasbro GI JOE Adventure Team Secret of the Mummys Tomb 12in New,Action Figure,2001,BIN
6877,0,Hasbro,Military & Adventure,Sgt Smasher,New,2002-Now,GI Joe,,71.99,1,"Oct 11, 2019","3.75""","SGT SMASHER SLAUGHTERS MARAUDERS GI JOE CON 2018 4"" Inch BAGGED FIGURE Exclusive",Action Figure,2008,BIN
6878,0,Hasbro,Comic Book Heroes,Citizen V,New,2002-Now,Marvel Universe,,11.0,1,"Oct 11, 2019",6in.,Marvel Legends Avengers Endgame Thanos Armored BAF Citizen V 2019 Loose,Action Figure,2019,BIN
6879,0,Hasbro,Transformers & Robots,Soundwave,Used,1980-2001,Transformers,,19.99,1,"Oct 11, 2019",1in,Soundwave Transformers G1 1984 Hasbro Action Figure,Action Figure,1984,BIN
6880,0,Original San Francisco Toymakers,Sports,,Used,1980-2001,,,14.99,1,"Oct 11, 2019",6in.,ECW OSFT Raven WCW WWF WWE OSFTM Champion Clashers,Action Figure,2000,BIN
6881,2,Hasbro,"TV, Movie & Video Games",,New,2002-Now,,,85.0,1,"Oct 11, 2019",,"Star Wars Black Series Lot (90,91,93,95 & 99)",Action Figure,,Auction
6882,0,Marvel,Comic Book Heroes,Blue,Used,,Marvel Universe,,9.99,1,"Oct 11, 2019",4in.,Blue Abomination (A Bomb) - Marvel Universe 4 Inch Action Figure,Action Figure,2010,BIN
6883,0,McFarlane Toys,Other Action Figures,,New,,,,57.99,1,"Oct 11, 2019",,McFarlane Toys Twisted X-Mas Action Figure Mrs Claus Brunette Variant,Action Figure,,BIN
6884,0,Playmates,"TV, Movie & Video Games",Shogun Shoate,Used,,Teenage Mutant Ninja Turtles,,316.0,1,"Oct 11, 2019",,ULTRA RARE TMNT Shogun Shoate Playmates 1994,Action Figure,1994,BIN
6885,0,Hasbro,"TV, Movie & Video Games",Knight,New,2002-Now,Star Wars,,32.0,1,"Oct 11, 2019",3.75in.,"STAR WARS EP9 Rise Skywalker Vintage KNIGHT of REN VC155 3.75"" Figure IN STOCK",Action Figure,2019,BIN
6886,0,JAKKS Pacific,"TV, Movie & Video Games",Mario,New,2002-Now,World of Nintendo,,7.99,8,"Oct 11, 2019",2.5in.,"NEW IN PACKAGING! World of Nintendo 2.5"" Collectible Figure - MARIO (29609)  3+",Action Figure,2016,BIN
6887,6,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,20.4,1,"Oct 11, 2019",,Star Wars Legacy Collection Chewbacca,Action Figure,2009,Auction
6888,0,Ultimate Soldier,Military & Adventure,Gunner,New,,Ultimate Soldier,,27.99,2,"Oct 11, 2019",,The Ultimate Soldier 2nd Ranger Battalion Bar Gunner New Sealed 12” Figure,,,BIN
6889,1,toybiz,Comic Book Heroes,Iron Man,Used,,Action Man,,25.0,1,"Oct 11, 2019",,2005 TOYBIZ MARVEL LEGENDS HULKBUSTER IRON MAN ACTION FIGURE AVENGERS,Action Figure,2005,Auction
6890,3,Takara,Transformers & Robots,Megatron,Used,2002-Now,Transformers,,52.0,1,"Oct 11, 2019",,Takara Transformers Masterpiece: Mp 05 Megatron Action Figure,Action Figure,2007,Auction
6891,0,The Loyal Subjects,Designer & Urban Vinyl,Mega Man,New,,,,14.99,1,"Oct 11, 2019",,The Loyal Subjects Toys r us TRU Exclusive Mega Man X Treble,Action Figure,,BIN
6892,0,Hasbro,Comic Book Heroes,Spider-Man,Used,2002-Now,Marvel Universe,,20.0,1,"Oct 11, 2019",6in.,Loyal Subjects Mega Man Series Rush Figure,Action Figure,,BIN
6893,19,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,41.0,1,"Oct 11, 2019",,Star Wars Legacy Collection Wioslea,Action Figure,2009,Auction
6894,0,JAKKS Pacific,Sports,,Used,,WWE,,24.99,1,"Oct 11, 2019",2in.,WWE Jakks Mini Figures Huge Lot of 25,Action Figure,,BIN
6895,0,Figures Toy Company,Other Action Figures,,New,,,,80.0,1,"Oct 11, 2019",8in.,Svengoolie Glow in the Dark Action Figure,Action Figure,,BIN
6896,0,Mattel,Comic Book Heroes,Nightwing,New,2002-Now,Batman,,19.99,1,"Oct 11, 2019",6in.,"DC Multiverse Nightwing 6"" Action Figure Loose  Ninja Batman Wave",Action Figure,2019,BIN
6897,0,Playmates Toys,"TV, Movie & Video Games",Skeleton Warrior,New,,Skeleton Warriors,,14.4,1,"Oct 11, 2019",,Skeleton Warriors Baron Dark Action Figure by Playmates Brand New in Package,Action Figure,,BIN
6898,9,LJN,Transformers & Robots,Go-Lion,Used,1980-2001,Voltron,,17.0,1,"Oct 11, 2019",6 in,"VOLTRON LION FORCE WEP LJN TOYS Panosh Place VINTAGE 1980's 6"" Sword Part",Action Figure,1984,Auction
6899,0,Hasbro,"TV, Movie & Video Games",assault tank commander,Used,,Star Wars,,14.99,19,"Oct 11, 2019","3.75""","STAR WARS the vintage collection ASSAULT TANK COMMANDER 3.75"" Rogue One VC148",Action Figure,,BIN
6900,0,Hasbro,"TV, Movie & Video Games",Han Solo,New,,Star Wars,,19.0,1,"Oct 11, 2019","3.75""",Star Wars Han Solo Hoth Outfit The Saga Collection Hasbro New,Action Figure,2007,BIN
6901,0,Hasbro,Transformers & Robots,Starscream,Used,2002-Now,Transformers,,28.5,1,"Oct 11, 2019",,Transformers RID Classics Deluxe Class Starscream Complete,Action Figure,2007,BIN
6902,11,Mattel,"TV, Movie & Video Games",He-Man,New,,Masters of the Universe,,159.5,1,"Oct 11, 2019","4""",Mattel Toys MOTU He-Man Masters of the Universe BLADE rare MOC,Action Figure,1986,Auction
6903,0,Select Toys,Transformers & Robots,,Used,1980s,,,9.98,1,"Oct 11, 2019",,Vintage McToys  Dyna Bots Transforming Robot 4X4 Pickup Truck 1984,Action Figure,1984,BIN
6904,3,Marvel Legends,Comic Book Heroes,Iceman,Used,,X-men,,12.0,1,"Oct 11, 2019",,MARVEL LEGENDS Iceman Juggernaut Series loose,Action Figure,,Auction
6905,2,McFarlane Toys,"TV, Movie & Video Games",Spartan Soldier Mark VI,New,2002-Now,Halo,,15.6,1,"Oct 11, 2019",5in.,"Halo 3 Series 2 SPARTAN SOLDIER MARK VI 5"" Action Figure Suncoast McFarlane 2008",Action Figure,2008,Auction
6906,9,Hasbro,Sports,HONKY TONK MAN - w/ GUITAR,Used,1980-2001,WWE,,20.51,1,"Oct 11, 2019",,WWF Hasbro Honky Tonk Man w/ Guitar - Series 2 Action Figure 1991,Action Figure,1991,Auction
6907,12,Hasbro,"TV, Movie & Video Games",Luminara Unduli,New,,Star Wars,,17.49,1,"Oct 11, 2019",,Star Wars Legacy Collection Guerrier Geurrero,Action Figure,2009,Auction
6908,0,NECA REEL TOYS,"TV, Movie & Video Games",DONATELLO,New,2002-Now,TEENAGE MUTANT NINJA TURTLES,,124.99,1,"Oct 11, 2019",5in.,TEENAGE MUTANT NINJA TURTLES TMNT NECA COMIC BOOK VERSION FIGURE DONATELLO 2008,Action Figure,2008,BIN
6909,0,Hasbro,"TV, Movie & Video Games",Marion Ravenwood,New,2002-Now,Indiana Jones,,22.79,1,"Oct 11, 2019",3.75in.,"Indiana Jones: Marion Ravenwood & Cairo Henchman 3.75"" Action Figure 2-Pack 2008",Action Figure,2008,BIN
6910,0,Diamond Select,"TV, Movie & Video Games",,New,,Lost in Space,,47.99,4,"Oct 11, 2019",11in.,LOST In SPACE B-9 Robot REGULAR Version 11” ELECTRONIC Figure Diamond Select NEW,Action Figure,,BIN
6911,6,Marvel Legends,Comic Book Heroes,Storm,Used,2002-Now,X-Men,,12.5,1,"Oct 11, 2019",6in.,"Marvel Legends X-Men Series STORM 6"" Loose Action Figure Apocalypse BAF Wave",Action Figure,,Auction
6912,0,Hasbro,"TV, Movie & Video Games",General Veers,New,,Star Wars,,10.99,1,"Oct 11, 2019",6in.,"STAR WARS: BLACK SERIES - ""General Veers"" Exclusive, 2017, NEW, Hasbro",Action Figure,2017,BIN
